	metabolite	kinase	coef	score	kinase_count	metabolite_name	kinase_name	TP	euclidean	manhattan
0	111.01	YAL009W	0.11583561064032313	0.549030319547396	115	111.01	SPO7	0	4.7680795737013115	37.12148199933688
1	111.02	YAL009W	0.06354828184271683	0.6013176483450022	115	Uracil	SPO7	0	6.5334159935587355	49.78178692864101
2	111.15	YAL009W	0.06337704810130929	0.6014888820864098	115	111.15	SPO7	0	6.256935810404735	47.42074064402881
3	112.02	YAL009W	0.06511187109420877	0.5997540590935103	115	112.02	SPO7	0	5.146934006900059	39.68748132619494
4	133.01	YAL009W	-0.010707978604354995	0.6541579515833641	115	(S)-Malate	SPO7	0	5.5466254871079235	41.2921250766856
5	133.03	YAL009W	-0.007461516147948226	0.6574044140397709	115	133.03	SPO7	0	4.873292299731656	34.44427931730373
6	145.1	YAL009W	-0.1929006104609536	0.4719653197267655	115	L-Lysine	SPO7	0	5.321796744676737	39.96018101095924
7	155.01	YAL009W	0.02702608009628535	0.6378398500914337	115	Orotate	SPO7	0	7.840527760645511	56.5439909291619
8	155.04	YAL009W	0.02711490315345922	0.6377510270342599	115	4-Imidazolone-5-propanoate	SPO7	0	7.192720785865221	51.328922802819655
9	155.06	YAL009W	0.024357400505655925	0.6405085296820632	115	3-Indoleacetonitrile	SPO7	0	5.007675623961621	38.929563650701766
10	155.11	YAL009W	0.006803536217308606	0.6580623939704106	115	155.11	SPO7	0	4.836017743194752	36.34868324691608
11	155.16	YAL009W	0.027414457872404156	0.637451472315315	115	155.16	SPO7	0	7.247845344555539	52.15381766730836
12	156.01	YAL009W	-0.0072036864657321125	0.657662243721987	115	156.01	SPO7	0	6.900285240659699	48.71282840734454
13	157.03	YAL009W	0.02076443365477439	0.6441014965329447	115	(S)-Dihydroorotate	SPO7	0	4.832154405410255	30.305428994148205
14	157.06	YAL009W	-0.02378950680125211	0.641076423386467	115	5-Hydroxyectoine	SPO7	0	4.751070837421737	37.08367092927692
15	160.06	YAL009W	-0.02463193620626987	0.6402339939814492	115	L-2-Aminoadipate	SPO7	0	5.934369559655949	45.067508234520375
16	170.05	YAL009W	0.24348583101052146	0.42138009917719765	115	2,3,4,5-Tetrahydrodipicolinate	SPO7	0	7.10738331510947	54.68768534002505
17	173.01	YAL009W	0.07228579690906238	0.5925801332786568	115	cis-Aconitate	SPO7	0	4.85469159317133	33.852645544415566
18	173.1	YAL009W	-0.15036293563963032	0.5145029945480888	115	L-Arginine	SPO7	0	5.613887023063743	43.906780210204005
19	174.08	YAL009W	0.12476303269068506	0.5401028974970341	115	174.08	SPO7	0	6.424905175183701	50.575574701522015
20	176.04	YAL009W	-0.02224936724453637	0.6426165629431827	115	N-Formyl-L-methionine	SPO7	0	5.635177460533272	43.133692923552644
21	176.06	YAL009W	0.022172449919874642	0.6426934802678445	115	176.06	SPO7	0	6.179775453482006	50.151779390910946
22	187.02	YAL009W	0.030371937575521563	0.6344939926121975	115	(Z)-But-1-ene-1,2,4-tricarboxylate	SPO7	0	8.47233234543587	57.13369863515895
23	187.05	YAL009W	0.00031423711983562404	0.6645516930678835	115	187.05	SPO7	0	6.591705161994971	41.643373446256454
24	188.04	YAL009W	0.1290471200384196	0.5358188101492996	115	4-Hydroxy-2-quinolinecarboxylic acid	SPO7	0	6.198783781116069	50.498898868185975
25	188.06	YAL009W	0.24909273335132118	0.4157731968363979	115	N-Acetyl-L-glutamate	SPO7	0	10.347446411108548	78.30659184290387
26	188.09	YAL009W	0.06684684197041633	0.5980190882173028	115	188.09	SPO7	0	5.5191958498230935	47.08077877009092
27	189.06	YAL009W	0.18900260892176435	0.47586332126595476	115	2-Oxo-7-methylthioheptanoic acid	SPO7	0	7.577562360595452	58.16978296957989
28	189.07	YAL009W	0.18465583733877594	0.48021009284894317	115	(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate	SPO7	0	5.0576464996808275	39.5935568297478
29	191.02	YAL009W	0.12286546556575595	0.5420004646219632	115	Citrate	SPO7	0	5.986195845975683	40.47827096227296
30	191.19	YAL009W	0.09626346943228628	0.5686024607554329	115	191.19	SPO7	0	6.1866716683118	41.24711960033957
31	192.02	YAL009W	0.10886985965491368	0.5559960705328054	115	192.02	SPO7	0	5.56505144881445	38.17379581307546
32	193.02	YAL009W	0.10358065506845907	0.5612852751192601	115	193.02	SPO7	0	4.9131421191434566	33.79402866499609
33	205.04	YAL009W	0.027896172464676718	0.6369697577230424	115	Lipoate	SPO7	0	9.523746372304762	63.400894580689226
34	206.04	YAL009W	0.019467391797681213	0.6453985383900379	115	206.04	SPO7	0	9.445441904931299	61.93027007373751
35	211.06	YAL009W	-0.15467627011356475	0.5101896600741543	115	211.06	SPO7	0	4.8991026471215475	40.29979802219214
36	212.99	YAL009W	0.07347426834631378	0.5913916618414053	115	212.99	SPO7	0	5.222844568788847	35.13239221615426
37	214.05	YAL009W	-0.03658589088896697	0.6282800392987521	115	sn-glycero-3-Phosphoethanolamine	SPO7	0	5.285312790282135	40.135372937332015
38	249.06	YAL009W	0.05623046983788843	0.6086354603498307	115	gamma-L-Glutamyl-L-cysteine	SPO7	0	6.396876939721834	49.123576196548754
39	252.99	YAL009W	0.023812414346418384	0.6410535158413008	115	252.99	SPO7	0	5.439351911440563	37.92940359796231
40	255.76	YAL009W	-0.16593051448128865	0.49893541570643046	115	255.76	SPO7	0	5.040187836837265	35.91584299704595
41	255.81	YAL009W	-0.21667152633993308	0.448194403847786	115	255.81	SPO7	0	5.389942028218138	36.820150963847226
42	271.08	YAL009W	-0.1193723894344212	0.5454935407532979	115	271.08	SPO7	0	5.8101515267296096	44.275744793297505
43	272.06	YAL009W	0.20179714214235447	0.46306878804536467	115	272.06	SPO7	0	5.738005067259523	45.50747734729196
44	273.0	YAL009W	0.07790592107694477	0.5869600091107743	115	6-Phospho-2-dehydro-D-gluconate	SPO7	0	6.988043353941219	42.49282488956046
45	275.13	YAL009W	-0.05105963902821412	0.613806291159505	115	N6-(L-1,3-Dicarboxypropyl)-L-lysine	SPO7	0	5.647144774916767	41.47887645402563
46	283.48	YAL009W	-0.13989977351138927	0.5249661566763298	115	283.48	SPO7	0	5.102135193661735	30.895149967851697
47	283.51	YAL009W	-0.13503428183988758	0.5298316483478316	115	283.51	SPO7	0	4.965985045792354	30.049435263123716
48	283.62	YAL009W	-0.1253276762361981	0.539538253951521	115	283.62	SPO7	0	4.863846839187965	31.083655651287952
49	283.68	YAL009W	-0.08279481637787803	0.5820711138098411	115	283.68	SPO7	0	4.8523494785361105	31.641109536557074
50	283.82	YAL009W	-0.17418378754746613	0.490682142640253	115	283.82	SPO7	0	5.596948087314928	36.3514104117779
51	283.88	YAL009W	-0.14823597206191405	0.516629958125805	115	283.88	SPO7	0	5.491568783453014	36.52245402988194
52	283.91	YAL009W	0.00662290657728233	0.6582430236104367	115	283.91	SPO7	0	5.209351299061422	36.56804723883376
53	284.82	YAL009W	-0.09944754139262317	0.565418388795096	115	284.82	SPO7	0	4.963805948331963	36.19452790360687
54	285.12	YAL009W	-0.26753337753416645	0.39733255265355266	115	285.12	SPO7	0	6.007112698234005	43.63689734102812
55	286.02	YAL009W	0.17918428414281212	0.485681646044907	115	286.02	SPO7	0	7.707539196383527	56.677034811454604
56	287.05	YAL009W	0.01197016673556812	0.652895763452151	115	287.05	SPO7	0	6.664376043895187	50.215009769529374
57	288.06	YAL009W	-0.004348377486937969	0.6605175527007812	115	288.06	SPO7	0	5.958620014238515	46.00229942820016
58	293.01	YAL009W	-0.17568992867646888	0.48917600151125024	115	293.01	SPO7	0	6.400870973564465	49.93141065644002
59	295.99	YAL009W	-0.03999706998048262	0.6248688602072365	115	295.99	SPO7	0	4.75593679122769	34.19866836735606
60	296.08	YAL009W	-0.1492277988683586	0.5156381313193605	115	5'-Methylthioadenosine	SPO7	0	7.711603125030116	62.50748301341073
61	303.0	YAL009W	0.11581910572989797	0.5490468244578212	115	303.0	SPO7	0	9.534624037518999	60.388838010848524
62	305.22	YAL009W	-0.0727451975445649	0.5921207326431542	115	305.22	SPO7	0	5.65089164497365	39.39699774770328
63	305.25	YAL009W	-0.05251231135665616	0.612353618831063	115	(8Z,11Z,14Z)-Icosatrienoic acid	SPO7	0	5.330819672818516	38.45931381293997
64	306.08	YAL009W	-0.006342734244131814	0.6585231959435873	115	Glutathione	SPO7	0	4.810158757220278	37.971156898772946
65	309.03	YAL009W	-0.1470516519993927	0.5178142781883264	115	309.03	SPO7	0	4.981410959603372	40.81406104718423
66	310.02	YAL009W	0.24721878519693027	0.4176471449907888	115	310.02	SPO7	0	6.306620211226435	50.59035356458657
67	310.96	YAL009W	0.17930336406674435	0.48556256612097476	115	310.96	SPO7	0	6.131486500226611	40.77365646716756
68	311.02	YAL009W	-0.06847817053732606	0.596387759650393	115	311.02	SPO7	0	5.002749824293442	38.4835790341319
69	319.23	YAL009W	-0.08995733501217225	0.5749085951755468	115	319.23	SPO7	0	5.751725276148137	38.34454765428738
70	319.93	YAL009W	-0.1204954553099618	0.5443704748777574	115	319.93	SPO7	0	5.3618005979933985	34.788142168925255
71	320.24	YAL009W	-0.04744527197258388	0.6174206582151353	115	320.24	SPO7	0	5.578000062870537	37.000880464641085
72	325.01	YAL009W	0.018140756164763714	0.6467251740229554	115	325.01	SPO7	0	6.696984027670737	46.89958255338418
73	325.16	YAL009W	-0.2202190067822607	0.4446469234054584	115	325.16	SPO7	0	6.104066422638267	44.74990237925125
74	326.16	YAL009W	-0.18745387436393787	0.4774120558237812	115	326.16	SPO7	0	5.288573364552325	39.0142861922829
75	335.07	YAL009W	-0.03190577861346218	0.6329601515742569	115	5-O-Caffeoylshikimic acid	SPO7	0	6.556779710862158	44.28274152109002
76	336.82	YAL009W	-0.08519143748407801	0.5796744927036411	115	336.82	SPO7	0	5.09343356526692	37.91781991157304
77	339.33	YAL009W	-0.14051613345777045	0.5243497967299486	115	Docosanoic acid	SPO7	0	5.382136895327541	34.88485895644322
78	340.33	YAL009W	-0.14475288215496585	0.5201130480327533	115	340.33	SPO7	0	5.043921849037858	34.027750396949294
79	341.05	YAL009W	-0.1203089470192164	0.5445569831685027	115	341.05	SPO7	0	7.268504154350274	56.89562590546158
80	341.11	YAL009W	-0.17378836188535038	0.4910775683023687	115	Sucrose	SPO7	0	9.497615705537767	75.94042662580203
81	341.33	YAL009W	-0.1394266651924626	0.5254392649952565	115	341.33	SPO7	0	5.710703420223478	46.02218035858423
82	342.11	YAL009W	-0.19008733835763883	0.4747785918300803	115	342.11	SPO7	0	9.52773803853435	76.09283218176253
